2.3160 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.5263 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.0039, 0.0039, 0.0039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002AA9EF03EB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002AA9F3A43A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.5264 	EXP 	window1: mouseVisible = True
6.5265 	EXP 	window1: mouseVisible = True
6.5265 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.5265 	EXP 	window1: recordFrameIntervals = False
6.6924 	EXP 	window1: recordFrameIntervals = True
6.8754 	EXP 	Screen (0) actual frame rate measured at 60.18Hz
6.8754 	EXP 	window1: recordFrameIntervals = False
6.9033 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.5451 	EXP 	Created wth_inst_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='fis_artwork/general_instruction.png', interpolate=True, mask=None, maskParams=None, name='wth_inst_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1920., 1080.]), texRes=128.0, units='pix', win=Window(...))
8.6726 	EXP 	Created wth_movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, anchor=('center', 'center'), autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='ins/weather_intro.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='wth_movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=None, units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
10.8387 	WARNING 	2.1661089999997785: Video catchup needed, advancing self._nextFrameT from 0.0 to 0.041666666666666664
10.8387 	WARNING 	2.166151900000841: Video catchup needed, advancing self._nextFrameT from 0.041666666666666664 to 0.08333333333333333
10.8388 	WARNING 	2.1661769000002096: Video catchup needed, advancing self._nextFrameT from 0.08333333333333333 to 0.125
10.8388 	WARNING 	2.1661975999995775: Video catchup needed, advancing self._nextFrameT from 0.125 to 0.16666666666666666
10.8388 	WARNING 	2.166217800000595: Video catchup needed, advancing self._nextFrameT from 0.16666666666666666 to 0.20833333333333331
10.8388 	WARNING 	2.1662291000011464: Video catchup needed, advancing self._nextFrameT from 0.20833333333333331 to 0.24999999999999997
10.8388 	WARNING 	2.1662398999997095: Video catchup needed, advancing self._nextFrameT from 0.24999999999999997 to 0.29166666666666663
10.8388 	WARNING 	2.1662503000006836: Video catchup needed, advancing self._nextFrameT from 0.29166666666666663 to 0.3333333333333333
10.8388 	WARNING 	2.166261200000008: Video catchup needed, advancing self._nextFrameT from 0.3333333333333333 to 0.375
10.8388 	WARNING 	2.166269999999713: Video catchup needed, advancing self._nextFrameT from 0.375 to 0.4166666666666667
10.8389 	WARNING 	Max reportNDroppedFrames reached, will not log any more dropped frames
11.0660 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Noto Sans KR', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), rgb=UNKNOWN, text='스페이스로 넘어가세요', units='height', win=Window(...), wrapWidth=1)
