2.3082 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.1976 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.0039, 0.0039, 0.0039]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001650B534D90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001650C905280>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.1977 	EXP 	window1: mouseVisible = True
10.1977 	EXP 	window1: mouseVisible = True
10.1978 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.1978 	EXP 	window1: recordFrameIntervals = False
10.3627 	EXP 	window1: recordFrameIntervals = True
10.5462 	EXP 	Screen (0) actual frame rate measured at 60.41Hz
10.5463 	EXP 	window1: recordFrameIntervals = False
10.5804 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
12.1614 	EXP 	window1: mouseVisible = False
12.2336 	EXP 	Created wth_inst_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='fis_artwork/general_instruction.png', interpolate=True, mask=None, maskParams=None, name='wth_inst_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1920., 1080.]), texRes=128.0, units='pix', win=Window(...))
12.3699 	EXP 	Created wth_movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, anchor=('center', 'center'), autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='ins/weather_intro.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='wth_movie', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=None, units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
14.5538 	WARNING 	2.183829000001424: Video catchup needed, advancing self._nextFrameT from 0.0 to 0.041666666666666664
14.5538 	WARNING 	2.1838698999999906: Video catchup needed, advancing self._nextFrameT from 0.041666666666666664 to 0.08333333333333333
14.5538 	WARNING 	2.183892500001093: Video catchup needed, advancing self._nextFrameT from 0.08333333333333333 to 0.125
14.5538 	WARNING 	2.1839128999999957: Video catchup needed, advancing self._nextFrameT from 0.125 to 0.16666666666666666
14.5539 	WARNING 	2.1839351000016904: Video catchup needed, advancing self._nextFrameT from 0.16666666666666666 to 0.20833333333333331
14.5539 	WARNING 	2.1839547000017774: Video catchup needed, advancing self._nextFrameT from 0.20833333333333331 to 0.24999999999999997
14.5539 	WARNING 	2.1839743000018643: Video catchup needed, advancing self._nextFrameT from 0.24999999999999997 to 0.29166666666666663
14.5539 	WARNING 	2.1839938999983133: Video catchup needed, advancing self._nextFrameT from 0.29166666666666663 to 0.3333333333333333
14.5539 	WARNING 	2.1840134000012768: Video catchup needed, advancing self._nextFrameT from 0.3333333333333333 to 0.375
14.5540 	WARNING 	2.184032599998318: Video catchup needed, advancing self._nextFrameT from 0.375 to 0.4166666666666667
14.5540 	WARNING 	Max reportNDroppedFrames reached, will not log any more dropped frames
